828,58,mkis.org,7,570415c467db8c4b481bdd6a,2016-04-05,2016-04-05
828,58,mkis.org,7,57019c9d4637f207cbcd0d43,2016-04-03,2016-04-03
828,58,mkis.org,7,56f4314aaef92167c543ed94,2016-03-24,2016-03-24
828,58,mkis.org,7,56f410edaef92167c543e7c8,2016-03-24,2016-03-24
829,59,huanjue6369029.gicp.net,0,Na,Na,Na
830,59,imddos.my03.com,0,Na,Na,Na
831,60,www.q887.com,0,Na,Na,Na
832,62,trojan.ransomcrypt.ac,0,Na,Na,Na
833,63,cdn.cbtclick.biz,0,Na,Na,Na
834,63,cdn.rgpmedia.biz,0,Na,Na,Na
835,65,search.wish-search.com,0,Na,Na,Na
836,65,search.liveinfopro.com,0,Na,Na,Na
837,67,live.messenger.com,0,Na,Na,Na
838,67,leona-lewis-bleeding-love.mp3.www-freemp3s.com,0,Na,Na,Na
839,67,c.united-crew.org,0,Na,Na,Na
840,68,beaconhillupdate.com,0,Na,Na,Na
841,70,haha.servehttp.com,0,Na,Na,Na
843,70,api.ipify.org,0,Na,Na,Na
844,70,telize.com,50,62c782c56006040d6dff77d1,2022-07-08,2022-07-08
844,70,telize.com,50,62b50dbfc652399010f59998,2022-06-24,2022-06-24
844,70,telize.com,50,62a1e1f4bf3e3f62c46cce04,2022-06-09,2022-06-09
844,70,telize.com,50,629ea4441aaf21816057a9ef,2022-06-07,2022-06-07
844,70,telize.com,50,6286e94515b3795ff334a4c8,2022-05-20,2022-05-20
844,70,telize.com,50,6269e83f8f7299ce62f44220,2022-04-28,2022-04-28
844,70,telize.com,50,6264a2429620799a0d87cf6b,2022-04-24,2022-04-24
844,70,telize.com,50,6239bb74d01498df8f79a06b,2022-03-22,2022-03-22
844,70,telize.com,50,623920cc455e6bc7e909fc63,2022-03-22,2022-03-22
844,70,telize.com,50,6237cf3f03b6fbab1b67e51f,2022-03-21,2022-03-21
844,70,telize.com,50,62367dc18a4ced71f15fffb8,2022-03-20,2022-03-20
844,70,telize.com,50,62352c421874c17bd6655460,2022-03-19,2022-03-19
844,70,telize.com,50,623359f0c0a1cc00f203068b,2022-03-17,2022-03-17
844,70,telize.com,50,622e94c2f93ad9b7a7221e4b,2022-03-14,2022-03-14
844,70,telize.com,50,6222b74ef02e040d68797641,2022-03-05,2022-03-05
844,70,telize.com,50,621ec2c6f89e9d3a58a5e471,2022-03-02,2022-03-02
844,70,telize.com,50,621e0bf46f2e57d3c3177bfb,2022-03-01,2022-03-01
844,70,telize.com,50,621d7140d00b45f358a67ea1,2022-03-01,2022-03-01
844,70,telize.com,50,621436c419eba90a5b3cda1f,2022-02-22,2022-02-22
